"genes","task_id","curr_size","top_cluster_gr80","glm_coef_gr80","seed_number"
"MMP19",8,80,"NoSig",0,989
"MMP2",8,80,"NoSig",0,989
"MMP7",8,80,"c3",0.63345461694389,989
"MMP9",8,80,"NoSig",0,989
"MPO",8,80,"NoSig",0,989
"MRC1",8,80,"NoSig",0,989
"MRC2",8,80,"NoSig",0,989
"MS4A1",8,80,"NoSig",0,989
"MS4A4A",8,80,"c3",0.324146899803247,989
"MS4A6A",8,80,"c3",1.41207618569536,989
"MSMB",8,80,"NoSig",0,989
"MSR1",8,80,"NoSig",0,989
"MST1R",8,80,"NoSig",0,989
"MT1X",8,80,"c10",4.11136340038713,989
"MT2A",8,80,"c10",28.0028783376581,989
"MTOR",8,80,"NoSig",0,989
"MX1",8,80,"NoSig",0,989
"MXRA8",8,80,"NoSig",0,989
"MYC",8,80,"NoSig",0,989
"MYH11",8,80,"c6",0.659701050289957,989
"MYH6",8,80,"NoSig",0,989
"MYL12A",8,80,"NoSig",0,989
"MYL4",8,80,"NoSig",0,989
"MYL7",8,80,"NoSig",0,989
"MYL9",8,80,"NoSig",0,989
"MZB1",8,80,"NoSig",0,989
"MZT2A",8,80,"NoSig",0,989
"NACA",8,80,"NoSig",0,989
"NANOG",8,80,"NoSig",0,989
"NCAM1",8,80,"NoSig",0,989
"NCR1",8,80,"NoSig",0,989
"NDRG1",8,80,"c2",15.055414544865,989
"NDUFA4L2",8,80,"c2",4.6466516710025,989
"NEAT1",8,80,"NoSig",0,989
"NELL2",8,80,"NoSig",0,989
"NFKB1",8,80,"NoSig",0,989
"NFKBIA",8,80,"NoSig",0,989
"NGFR",8,80,"NoSig",0,989
"NKG7",8,80,"NoSig",0,989
"NLRC4",8,80,"NoSig",0,989
"NLRC5",8,80,"NoSig",0,989
"NLRP1",8,80,"NoSig",0,989
"NLRP2",8,80,"NoSig",0,989
"NLRP3",8,80,"NoSig",0,989
"NOD2",8,80,"NoSig",0,989
"NOSIP",8,80,"NoSig",0,989
"NOTCH1",8,80,"NoSig",0,989
"NOTCH2",8,80,"NoSig",0,989
"NOTCH3",8,80,"c6",1.26773767469143,989
"NPPC",8,80,"NoSig",0,989
"NPR1",8,80,"NoSig",0,989
"NPR2",8,80,"NoSig",0,989
"NPR3",8,80,"NoSig",0,989
"NR1H2",8,80,"NoSig",0,989
"NR1H3",8,80,"NoSig",0,989
"NR2F2",8,80,"NoSig",0,989
"NR3C1",8,80,"NoSig",0,989
"NRG1",8,80,"NoSig",0,989
"NRXN1",8,80,"NoSig",0,989
"NRXN3",8,80,"NoSig",0,989
"NTRK2",8,80,"NoSig",0,989
"NUPR1",8,80,"NoSig",0,989
"NUSAP1",8,80,"NoSig",0,989
"OAS1",8,80,"NoSig",0,989
"OAS2",8,80,"NoSig",0,989
"OAS3",8,80,"NoSig",0,989
"OASL",8,80,"NoSig",0,989
"OLFM4",8,80,"NoSig",0,989
"OLR1",8,80,"c3",0.166416699699364,989
"OSM",8,80,"NoSig",0,989
"OSMR",8,80,"c2",0.343447435694437,989
"P2RX5",8,80,"NoSig",0,989
"PARP1",8,80,"NoSig",0,989
"PCNA",8,80,"NoSig",0,989
"PDCD1",8,80,"NoSig",0,989
"PDCD1LG2",8,80,"NoSig",0,989
"PDGFA",8,80,"NoSig",0,989
"PDGFB",8,80,"NoSig",0,989
"PDGFC",8,80,"NoSig",0,989
"PDGFD",8,80,"NoSig",0,989
"PDGFRA",8,80,"NoSig",0,989
"PDGFRB",8,80,"NoSig",0,989
"PDS5A",8,80,"NoSig",0,989
"PECAM1",8,80,"c5",1.03374384316215,989
"PF4",8,80,"NoSig",0,989
"PFN1",8,80,"NoSig",0,989
"PGF",8,80,"NoSig",0,989
"PGK1",8,80,"c2",22.6348081499933,989
"PGR",8,80,"NoSig",0,989
"PHLDA2",8,80,"NoSig",0,989
"PIGR",8,80,"NoSig",0,989
"PLAC8",8,80,"NoSig",0,989
"PLAC9",8,80,"NoSig",0,989
"PLCG1",8,80,"NoSig",0,989
"PLD3",8,80,"NoSig",0,989
"PNOC",8,80,"NoSig",0,989
"POU5F1",8,80,"c2",2.17363101271829,989
"PPARA",8,80,"NoSig",0,989
"PPARD",8,80,"NoSig",0,989
"PPARG",8,80,"NoSig",0,989
"PPIA",8,80,"NoSig",0,989
"PRF1",8,80,"NoSig",0,989
"PROX1",8,80,"NoSig",0,989
"PRSS2",8,80,"NoSig",0,989
"PRTN3",8,80,"NoSig",0,989
"PSAP",8,80,"NoSig",0,989
"PSCA",8,80,"NoSig",0,989
"PSD3",8,80,"NoSig",0,989
"PTEN",8,80,"NoSig",0,989
"PTGDR2",8,80,"NoSig",0,989
"PTGDS",8,80,"c1",0.609204904657575,989
"PTGES",8,80,"c2",0.179286828238994,989
"PTGES2",8,80,"NoSig",0,989
"PTGES3",8,80,"NoSig",0,989
"PTGIS",8,80,"NoSig",0,989
"PTGS1",8,80,"NoSig",0,989
"PTGS2",8,80,"NoSig",0,989
"PTK2",8,80,"NoSig",0,989
"PTK6",8,80,"NoSig",0,989
"PTPRC",8,80,"NoSig",0,989
"PTPRCAP",8,80,"NoSig",0,989
"PTTG1",8,80,"NoSig",0,989
"PXDN",8,80,"NoSig",0,989
"QRFPR",8,80,"NoSig",0,989
"RAC1",8,80,"NoSig",0,989
"RAC2",8,80,"NoSig",0,989
"RACK1",8,80,"NoSig",0,989
"RAG1",8,80,"NoSig",0,989
"RAMP1",8,80,"NoSig",0,989
"RAMP2",8,80,"NoSig",0,989
"RAMP3",8,80,"NoSig",0,989
"RARA",8,80,"NoSig",0,989
"RARB",8,80,"NoSig",0,989
"RARG",8,80,"NoSig",0,989
"RARRES1",8,80,"NoSig",0,989
"RARRES2",8,80,"NoSig",0,989
"RB1",8,80,"NoSig",0,989
"RBM47",8,80,"NoSig",0,989
"RBPJ",8,80,"NoSig",0,989
"REG1A",8,80,"NoSig",0,989
"RELA",8,80,"NoSig",0,989
"RELT",8,80,"NoSig",0,989
"RGCC",8,80,"NoSig",0,989
"RGS1",8,80,"c3",1.97605008587022,989
"RGS13",8,80,"NoSig",0,989
"RGS2",8,80,"NoSig",0,989
"RGS5",8,80,"c5",2.4111880976119,989
"RNF43",8,80,"NoSig",0,989
"ROR1",8,80,"NoSig",0,989
"RORA",8,80,"NoSig",0,989
"RPL21",8,80,"NoSig",0,989
"RPL22",8,80,"NoSig",0,989
"RPL32",8,80,"NoSig",0,989
"RPL34",8,80,"NoSig",0,989
"RPL37",8,80,"NoSig",0,989
"RPS4Y1",8,80,"NoSig",0,989
"RSPO3",8,80,"NoSig",0,989
"RUNX3",8,80,"NoSig",0,989
"RXRA",8,80,"NoSig",0,989
"RXRB",8,80,"NoSig",0,989
"RYK",8,80,"NoSig",0,989
"RYR2",8,80,"NoSig",0,989
"S100A10",8,80,"NoSig",0,989
"S100A2",8,80,"NoSig",0,989
"S100A4",8,80,"c3",1.46235817053855,989
"S100A6",8,80,"NoSig",0,989
"S100A8",8,80,"NoSig",0,989
"S100A9",8,80,"NoSig",0,989
"S100B",8,80,"NoSig",0,989
"S100P",8,80,"NoSig",0,989
"SAA1",8,80,"c10",59.701665731905,989
"SAT1",8,80,"NoSig",0,989
"SCG5",8,80,"NoSig",0,989
"SCGB3A1",8,80,"NoSig",0,989
"SEC23A",8,80,"NoSig",0,989
"SEC61G",8,80,"NoSig",0,989
"SELENOP",8,80,"NoSig",0,989
"SELL",8,80,"c4",0.267709408397066,989
"SELPLG",8,80,"NoSig",0,989
"SERPINA1",8,80,"NoSig",0,989
"SERPINA3",8,80,"c2",3.60697728477576,989
"SERPINB5",8,80,"NoSig",0,989
"SERPINH1",8,80,"NoSig",0,989
"SFN",8,80,"NoSig",0,989
"SH3BGRL3",8,80,"NoSig",0,989
"SIGIRR",8,80,"NoSig",0,989
"SLA",8,80,"c4",0.350645974841852,989
"SLC2A1",8,80,"c2",1.19562137607638,989
"SLC40A1",8,80,"NoSig",0,989
"SLCO2B1",8,80,"NoSig",0,989
"SLPI",8,80,"NoSig",0,989
"SMAD2",8,80,"NoSig",0,989
"SMAD3",8,80,"NoSig",0,989
"SMAD4",8,80,"NoSig",0,989
"SMARCB1",8,80,"NoSig",0,989
"SMO",8,80,"NoSig",0,989
"SNAI1",8,80,"NoSig",0,989
"SNAI2",8,80,"NoSig",0,989
"SOD1",8,80,"NoSig",0,989
"SOD2",8,80,"NoSig",0,989
"SORBS1",8,80,"NoSig",0,989
"SOSTDC1",8,80,"NoSig",0,989
"SOX2",8,80,"NoSig",0,989
"SOX4",8,80,"c2",5.42513383580535,989
"SOX9",8,80,"NoSig",0,989
"SPARCL1",8,80,"c5",1.71311348326827,989
"SPINK1",8,80,"c1",0.933630208645884,989
"SPOCK2",8,80,"c4",0.718770732617066,989
"SPP1",8,80,"c2",8.24419807741118,989
"SPRY2",8,80,"NoSig",0,989
"SPRY4",8,80,"NoSig",0,989
"SQLE",8,80,"NoSig",0,989
"SQSTM1",8,80,"NoSig",0,989
"SRC",8,80,"NoSig",0,989
"SREBF1",8,80,"NoSig",0,989
"SRGN",8,80,"c3",2.30545688367855,989
"SRSF2",8,80,"NoSig",0,989
"SST",8,80,"NoSig",0,989
"ST6GAL1",8,80,"NoSig",0,989
"ST6GALNAC3",8,80,"NoSig",0,989
"STAT1",8,80,"NoSig",0,989
"STAT3",8,80,"NoSig",0,989
"STAT4",8,80,"NoSig",0,989
"STAT5A",8,80,"NoSig",0,989
"STAT5B",8,80,"NoSig",0,989
"STAT6",8,80,"NoSig",0,989
"STMN1",8,80,"NoSig",0,989
"SYK",8,80,"NoSig",0,989
"TACSTD2",8,80,"NoSig",0,989
"TAGLN",8,80,"c6",4.77935909048812,989
"TAP1",8,80,"NoSig",0,989
"TAP2",8,80,"NoSig",0,989
"TBX21",8,80,"NoSig",0,989
"TCAP",8,80,"NoSig",0,989
"TCF7",8,80,"NoSig",0,989
"TCL1A",8,80,"NoSig",0,989
"TEK",8,80,"NoSig",0,989
"TFEB",8,80,"NoSig",0,989
"TGFB1",8,80,"c2",0.198873753505993,989
"TGFB2",8,80,"NoSig",0,989
"TGFB3",8,80,"NoSig",0,989
"TGFBI",8,80,"NoSig",0,989
"TGFBR1",8,80,"NoSig",0,989
"TGFBR2",8,80,"NoSig",0,989
"THBS1",8,80,"c6",2.16210788609688,989
"THBS2",8,80,"c6",1.55388359668504,989
"THSD4",8,80,"NoSig",0,989
"TIE1",8,80,"NoSig",0,989
"TIGIT",8,80,"NoSig",0,989
"TIMP1",8,80,"NoSig",0,989
"TLR1",8,80,"NoSig",0,989
"TLR2",8,80,"NoSig",0,989
"TLR3",8,80,"NoSig",0,989
"TLR4",8,80,"NoSig",0,989
"TLR5",8,80,"NoSig",0,989
"TLR7",8,80,"NoSig",0,989
"TLR8",8,80,"NoSig",0,989
"TM4SF1",8,80,"NoSig",0,989
"TNF",8,80,"NoSig",0,989
"TNFAIP6",8,80,"NoSig",0,989
"TNFRSF10A",8,80,"NoSig",0,989
"TNFRSF10B",8,80,"NoSig",0,989
"TNFRSF10D",8,80,"NoSig",0,989
"TNFRSF11A",8,80,"NoSig",0,989
"TNFRSF11B",8,80,"NoSig",0,989
"TNFRSF12A",8,80,"NoSig",0,989
"TNFRSF13B",8,80,"NoSig",0,989
"TNFRSF14",8,80,"c2",0.948574390178171,989
"TNFRSF17",8,80,"NoSig",0,989
"TNFRSF18",8,80,"NoSig",0,989
"TNFRSF19",8,80,"NoSig",0,989
"TNFRSF1A",8,80,"NoSig",0,989
"TNFRSF1B",8,80,"NoSig",0,989
"TNFRSF21",8,80,"NoSig",0,989
"TNFRSF4",8,80,"NoSig",0,989
"TNFRSF9",8,80,"NoSig",0,989
"TNFSF10",8,80,"NoSig",0,989
"TNFSF12",8,80,"NoSig",0,989
"TNFSF13B",8,80,"NoSig",0,989
"TNFSF14",8,80,"NoSig",0,989
"TNFSF15",8,80,"NoSig",0,989
"TNFSF4",8,80,"NoSig",0,989
"TNFSF8",8,80,"NoSig",0,989
"TNFSF9",8,80,"NoSig",0,989
"TNNC1",8,80,"NoSig",0,989
"TNNT2",8,80,"NoSig",0,989
"TNXB",8,80,"c2",0.598282554451425,989
"TOP2A",8,80,"NoSig",0,989
"TOX",8,80,"NoSig",0,989
"TP53",8,80,"NoSig",0,989
"TPI1",8,80,"c2",3.41182827208676,989
"TPM1",8,80,"c2",2.92362986892154,989
"TPM2",8,80,"NoSig",0,989
"TPSAB1",8,80,"NoSig",0,989
"TPT1",8,80,"NoSig",0,989
"TSC22D1",8,80,"NoSig",0,989
"TSHZ2",8,80,"NoSig",0,989
"TTN",8,80,"NoSig",0,989
"TTR",8,80,"NoSig",0,989
"TUBB",8,80,"NoSig",0,989
"TUBB4B",8,80,"NoSig",0,989
"TWIST1",8,80,"NoSig",0,989
"TWIST2",8,80,"NoSig",0,989
"TXK",8,80,"NoSig",0,989
"TYK2",8,80,"NoSig",0,989
"TYMS",8,80,"NoSig",0,989
"TYROBP",8,80,"c3",0.981780770559329,989
"UBA52",8,80,"NoSig",0,989
"UBE2C",8,80,"NoSig",0,989
"UPK3A",8,80,"NoSig",0,989
"VCAM1",8,80,"NoSig",0,989
"VCAN",8,80,"c6",0.229587780927261,989
"VEGFA",8,80,"c2",12.4324017580762,989
"VEGFB",8,80,"c2",0.981342814576075,989
"VEGFC",8,80,"NoSig",0,989
"VEGFD",8,80,"NoSig",0,989
"VHL",8,80,"NoSig",0,989
"VIM",8,80,"c3",3.55622715711126,989
"VPREB3",8,80,"NoSig",0,989
"VSIR",8,80,"NoSig",0,989
"VTN",8,80,"NoSig",0,989
"VWA1",8,80,"c2",0.525220851775394,989
"VWF",8,80,"NoSig",0,989
"WIF1",8,80,"NoSig",0,989
"WNT10B",8,80,"NoSig",0,989
"WNT11",8,80,"NoSig",0,989
"WNT3",8,80,"NoSig",0,989
"WNT5A",8,80,"NoSig",0,989
"WNT5B",8,80,"NoSig",0,989
"WNT7A",8,80,"NoSig",0,989
"WNT7B",8,80,"NoSig",0,989
"WNT9A",8,80,"NoSig",0,989
"XBP1",8,80,"NoSig",0,989
"XCL1",8,80,"NoSig",0,989
"XKR4",8,80,"NoSig",0,989
"YBX3",8,80,"c2",2.01350573494752,989
"YES1",8,80,"NoSig",0,989
"ZBTB16",8,80,"NoSig",0,989
"ZFP36",8,80,"c2",1.46917185426613,989
