"genes","task_id","curr_size","top_cluster_gr20","glm_coef_gr20","seed_number"
"IAPP",2,20,"NoSig",0,989
"ICA1",2,20,"NoSig",0,989
"ICAM1",2,20,"c3",0.398995260033897,989
"ICAM2",2,20,"NoSig",0,989
"ICAM3",2,20,"NoSig",0,989
"ICOS",2,20,"NoSig",0,989
"ICOSLG",2,20,"NoSig",0,989
"IDO1",2,20,"c3",0.133163339857585,989
"IER3",2,20,"NoSig",0,989
"IFI27",2,20,"NoSig",0,989
"IFI44L",2,20,"NoSig",0,989
"IFI6",2,20,"NoSig",0,989
"IFIH1",2,20,"NoSig",0,989
"IFIT1",2,20,"NoSig",0,989
"IFIT3",2,20,"NoSig",0,989
"IFITM1",2,20,"NoSig",0,989
"IFITM3",2,20,"NoSig",0,989
"IFNA1",2,20,"NoSig",0,989
"IFNAR1",2,20,"NoSig",0,989
"IFNAR2",2,20,"NoSig",0,989
"IFNG",2,20,"NoSig",0,989
"IFNGR1",2,20,"NoSig",0,989
"IFNGR2",2,20,"NoSig",0,989
"IFNL3",2,20,"NoSig",0,989
"IGF1",2,20,"c1",0.143771045506783,989
"IGF1R",2,20,"NoSig",0,989
"IGF2",2,20,"NoSig",0,989
"IGF2R",2,20,"NoSig",0,989
"IGFBP3",2,20,"c2",3.00212235799378,989
"IGFBP5",2,20,"c2",3.44036208184217,989
"IGFBP6",2,20,"NoSig",0,989
"IGFBP7",2,20,"c6",8.63757883375446,989
"IGHA1",2,20,"c7",3.71441331348489,989
"IGHD",2,20,"NoSig",0,989
"IGHG1",2,20,"c7",11.5599468015988,989
"IGHG2",2,20,"c7",5.1134721941053,989
"IGHM",2,20,"c7",27.2186445779741,989
"IGKC",2,20,"c7",10.9573133074352,989
"IKZF3",2,20,"NoSig",0,989
"IL10",2,20,"NoSig",0,989
"IL10RA",2,20,"NoSig",0,989
"IL10RB",2,20,"NoSig",0,989
"IL11",2,20,"NoSig",0,989
"IL11RA",2,20,"NoSig",0,989
"IL12A",2,20,"NoSig",0,989
"IL12B",2,20,"NoSig",0,989
"IL12RB1",2,20,"NoSig",0,989
